rank,code,company_name,market_cap,scrape_date
516,8282,(株)ケーズホールディングス,271775,2025-12-07
517,6849,日本光電,270205,2025-12-07
518,5191,住友理工(株),269991,2025-12-07
519,4966,上村工業(株),267322,2025-12-07
520,8368,(株)百五銀行,266825,2025-12-07
521,6871,(株)日本マイクロニクス,265768,2025-12-07
522,6135,(株)牧野フライス製作所,265617,2025-12-07
523,6995,(株)東海理化,265115,2025-12-07
524,9744,(株)メイテックグループホールディングス,264888,2025-12-07
525,6814,古野電気(株),263449,2025-12-07
526,9003,相鉄ホールディングス(株),263373,2025-12-07
527,4208,ＵＢＥ(株),263005,2025-12-07
528,6960,フクダ電子(株),262721,2025-12-07
529,268A,リガク・ホールディングス(株),262140,2025-12-07
530,7173,(株)東京きらぼしフィナンシャルグループ,262058,2025-12-07
531,4617,中国塗料(株),261800,2025-12-07
532,9303,(株)住友倉庫,261620,2025-12-07
533,4483,(株)ＪＭＤＣ,261012,2025-12-07
534,8242,エイチ・ツー・オー　リテイリング(株),260857,2025-12-07
535,8986,大和証券リビング投資法人,260556,2025-12-07
536,9436,沖縄セルラー電話(株),260216,2025-12-07
537,4272,日本化薬(株),260160,2025-12-07
538,7278,(株)エクセディ,259976,2025-12-07
539,1861,(株)熊谷組,259713,2025-12-07
540,6951,日本電子(株),259674,2025-12-07
541,7867,(株)タカラトミー,259459,2025-12-07
542,2593,(株)伊藤園,257341,2025-12-07
543,8876,(株)リログループ,256226,2025-12-07
544,3697,(株)ＳＨＩＦＴ,256052,2025-12-07
545,3107,ダイワボウホールディングス(株),255970,2025-12-07
546,6508,(株)明電舎,255865,2025-12-07
547,3285,野村不動産マスターファンド投資法人（旧）,255284,2025-12-07
548,3401,帝人(株),254766,2025-12-07
549,4373,シンプレクス・ホールディングス(株),253782,2025-12-07
550,6103,オークマ(株),253164,2025-12-07
551,8850,スターツコーポレーション(株),252172,2025-12-07
552,1941,(株)中電工,251447,2025-12-07
553,3282,コンフォリア・レジデンシャル投資法人,250880,2025-12-07
554,2811,カゴメ(株),250396,2025-12-07
555,3295,ヒューリックリート投資法人,249264,2025-12-07
556,9627,(株)アインホールディングス,249237,2025-12-07
557,8919,(株)カチタス,248143,2025-12-07
558,8964,フロンティア不動産投資法人,248049,2025-12-07
559,4887,サワイグループホールディングス(株),246969,2025-12-07
560,8086,ニプロ(株),246473,2025-12-07
561,8515,アイフル(株),246187,2025-12-07
562,6590,芝浦メカトロニクス(株),245905,2025-12-07
563,1885,東亜建設工業(株),245900,2025-12-07
564,9616,(株)共立メンテナンス,243712,2025-12-07
565,2127,(株)日本Ｍ＆Ａセンターホールディングス,243132,2025-12-07
566,7380,(株)十六フィナンシャルグループ,242335,2025-12-07
567,6622,(株)ダイヘン,239179,2025-12-07
568,5857,ＡＲＥホールディングス(株),239126,2025-12-07
569,3360,シップヘルスケアホールディングス(株),238895,2025-12-07
570,3591,(株)ワコールホールディングス,238350,2025-12-07
571,2782,(株)セリア,238138,2025-12-07
572,6457,グローリー(株),236342,2025-12-07
573,6371,(株)椿本チエイン,235262,2025-12-07
574,4368,扶桑化学工業(株),235083,2025-12-07
575,1820,西松建設(株),234576,2025-12-07
576,7389,(株)あいちフィナンシャルグループ,233097,2025-12-07
577,6890,(株)フェローテック,230171,2025-12-07
578,4061,デンカ(株),228740,2025-12-07
579,8381,(株)山陰合同銀行,228716,2025-12-07
580,4206,アイカ工業(株),228389,2025-12-07
581,1833,(株)奥村組,228125,2025-12-07
582,3994,(株)マネーフォワード,227263,2025-12-07
583,7242,カヤバ(株),227109,2025-12-07
584,8022,ミズノ(株),227005,2025-12-07
585,2730,(株)エディオン,225467,2025-12-07
586,7947,(株)エフピコ,225375,2025-12-07
587,3278,ケネディクス・レジデンシャル・ネクスト投資法人,225326,2025-12-07
588,6925,ウシオ電機(株),225191,2025-12-07
589,5301,東海カーボン(株),224786,2025-12-07
590,3263,大和ハウスリート投資法人（旧）,224448,2025-12-07
591,2201,森永製菓(株),223718,2025-12-07
592,9509,北海道電力(株),223688,2025-12-07
593,7994,(株)オカムラ,223077,2025-12-07
594,3050,ＤＣＭホールディングス(株),222827,2025-12-07
595,8194,(株)ライフコーポレーション,222181,2025-12-07
596,8714,(株)池田泉州ホールディングス,220030,2025-12-07
597,6736,サン電子(株),218710,2025-12-07
598,8522,(株)名古屋銀行,218447,2025-12-07
599,6136,ＯＳＧ,218202,2025-12-07
600,6744,能美防災(株),218085,2025-12-07
601,9031,西日本鉄道(株),217963,2025-12-07
602,7313,テイ・エス　テック(株),217620,2025-12-07
603,3148,(株)クリエイトＳＤホールディングス,217497,2025-12-07
604,9869,加藤産業(株),215250,2025-12-07
605,3186,(株)ネクステージ,214731,2025-12-07
606,2317,(株)システナ,214218,2025-12-07
607,8848,(株)レオパレス２１,214026,2025-12-07
608,3105,日清紡ホールディングス(株),213185,2025-12-07
609,7205,日野自動車(株),213169,2025-12-07
610,1979,(株)大気社,212238,2025-12-07
611,2270,雪印メグミルク(株),211973,2025-12-07
612,9746,(株)ＴＫＣ,209812,2025-12-07
613,8628,松井証券(株),209486,2025-12-07
614,8370,(株)紀陽銀行,209303,2025-12-07
615,4547,キッセイ薬品工業(株),208974,2025-12-07
616,8273,(株)イズミ,208331,2025-12-07
617,8544,(株)京葉銀行,207847,2025-12-07
618,4443,Ｓａｎｓａｎ(株),207651,2025-12-07
619,8133,伊藤忠エネクス(株),206880,2025-12-07
620,9936,(株)王将フードサービス,206251,2025-12-07
621,5451,(株)ヨドコウ,205987,2025-12-07
622,8959,野村不動産オフィスファンド投資法人,202296,2025-12-07
623,7817,パラマウントベッドホールディングス(株),201883,2025-12-07
624,8066,三谷商事(株),201565,2025-12-07
625,3569,セーレン(株),201011,2025-12-07
626,8956,NTT都市開発リート投資法人,200561,2025-12-07
627,9505,北陸電力(株),200069,2025-12-07
628,4041,日本曹達(株),199893,2025-12-07
629,6472,ＮＴＮ(株),199621,2025-12-07
630,9861,(株)吉野家ホールディングス,198189,2025-12-07
631,7806,(株)ＭＴＧ,198049,2025-12-07
632,2121,(株)ＭＩＸＩ,197872,2025-12-07
633,4665,(株)ダスキン,197472,2025-12-07
634,6412,(株)平和,197422,2025-12-07
635,4587,ペプチドリーム(株),197291,2025-12-07
636,8154,加賀電子(株),196826,2025-12-07
637,7956,ピジョン(株),196288,2025-12-07
638,4544,Ｈ．Ｕ．グループホールディングス(株),195947,2025-12-07
639,6013,(株)タクマ,195543,2025-12-07
640,2001,(株)ニップン,194957,2025-12-07
641,9682,(株)ＤＴＳ,194942,2025-12-07
642,7744,ノーリツ鋼機(株),194250,2025-12-07
643,8957,東急リアル・エステート投資法人,192851,2025-12-07
644,7846,(株)パイロットコーポレーション,192663,2025-12-07
645,4023,(株)クレハ,192527,2025-12-07
646,5384,(株)フジミインコーポレーテッド,192316,2025-12-07
647,7220,武蔵精密工業(株),191499,2025-12-07
648,8098,稲畑産業(株),191491,2025-12-07
649,8367,(株)南都銀行,190558,2025-12-07
650,1950,日本電設工業(株),190458,2025-12-07
651,8987,ジャパンエクセレント投資法人,190089,2025-12-07
652,3481,三菱地所物流リート投資法人,190081,2025-12-07
653,7250,太平洋工業(株),189457,2025-12-07
654,3498,霞ヶ関キャピタル(株),189061,2025-12-07
655,8966,平和不動産リート投資法人,188731,2025-12-07
656,1377,(株)サカタのタネ,188682,2025-12-07
657,1766,東建コーポレーション(株),188473,2025-12-07
658,6632,(株)ＪＶＣケンウッド,188108,2025-12-07
659,9948,(株)アークス,187939,2025-12-07
660,7716,(株)ナカニシ,187303,2025-12-07
661,1934,(株)ユアテック,187163,2025-12-07
662,4722,フューチャー(株),186748,2025-12-07
663,4784,ＧＭＯインターネット(株),186246,2025-12-07
664,1333,マルハニチロ(株),186080,2025-12-07
665,7981,タカラスタンダード(株),185618,2025-12-07
666,8584,(株)ジャックス,184295,2025-12-07
667,7616,(株)コロワイド,184218,2025-12-07
668,8698,マネックスグループ(株),184148,2025-12-07
669,7864,(株)フジシールインターナショナル,184096,2025-12-07
670,7476,アズワン(株),183709,2025-12-07
671,8361,(株)大垣共立銀行,183642,2025-12-07
672,4095,日本パーカライジング(株),183259,2025-12-07
673,8218,(株)コメリ,182144,2025-12-07
674,4107,伊勢化学工業(株),182041,2025-12-07
675,2659,(株)サンエー,181720,2025-12-07
676,7296,(株)エフ・シー・シー,181157,2025-12-07
677,7148,(株)ＦＰＧ,181016,2025-12-07
678,8130,(株)サンゲツ,180264,2025-12-07
679,1946,(株)トーエネック,180252,2025-12-07
680,4045,東亞合成(株),180235,2025-12-07
681,6366,千代田化工建設(株),180145,2025-12-07
682,5482,愛知製鋼(株),179368,2025-12-07
683,4478,フリー(株),178284,2025-12-07
684,8386,(株)百十四銀行,177792,2025-12-07
685,8566,リコーリース(株),177462,2025-12-07
686,2337,いちご(株),177384,2025-12-07
687,6055,ジャパンマテリアル(株),177177,2025-12-07
688,7740,(株)タムロン,176266,2025-12-07
689,6807,日本航空電子工業(株),175967,2025-12-07
690,6407,ＣＫＤ(株),175885,2025-12-07
691,8585,(株)オリエントコーポレーション,175670,2025-12-07
692,8278,(株)フジ,175625,2025-12-07
693,2124,ＪＡＣ　Ｒｅｃｒｕｉｔｍｅｎｔ,175160,2025-12-07
694,6278,ユニオンツール(株),175053,2025-12-07
695,3296,日本リート投資法人,174009,2025-12-07
696,4553,東和薬品(株),172063,2025-12-07
697,8511,日本証券金融(株),172040,2025-12-07
698,3097,(株)物語コーポレーション,171905,2025-12-07
699,6875,(株)メガチップス,171208,2025-12-07
700,2815,アリアケジャパン(株),170933,2025-12-07
701,9601,松竹(株),170878,2025-12-07
702,9025,鴻池運輸(株),170516,2025-12-07
703,8803,平和不動産(株),170285,2025-12-07
704,2602,日清オイリオグループ(株),169930,2025-12-07
705,3222,ユナイテッド・スーパーマーケット・ホールディングス(株),169634,2025-12-07
706,3765,ガンホー・オンライン・エンターテイメント(株),169515,2025-12-07
707,8388,(株)阿波銀行,168800,2025-12-07
708,4634,ａｒｔｉｅｎｃｅ(株),168208,2025-12-07
709,8616,東海東京フィナンシャル・ホールディングス(株),167554,2025-12-07
710,7458,(株)第一興商,167077,2025-12-07
711,9956,(株)バローホールディングス,166821,2025-12-07
712,7004,カナデビア(株),166640,2025-12-07
713,8609,(株)岡三証券グループ,166245,2025-12-07
714,6315,ＴＯＷＡ(株),166173,2025-12-07
715,4521,科研製薬(株),165965,2025-12-07
716,6966,(株)三井ハイテック,165761,2025-12-07
717,1890,東洋建設(株),165150,2025-12-07
718,5273,三谷セキサン(株),164535,2025-12-07
719,7105,三菱ロジスネクスト(株),164344,2025-12-07
720,9075,福山通運(株),163897,2025-12-07
721,4628,エスケー化研(株),163792,2025-12-07
722,3468,スターアジア不動産投資法人,163370,2025-12-07
723,6703,ＯＫＩ,163271,2025-12-07
724,9793,(株)ダイセキ,163200,2025-12-07
725,6420,ガリレイ(株),162628,2025-12-07
726,7381,(株)ＣＣＩグループ,162422,2025-12-07
727,2154,(株)オープンアップグループ,161684,2025-12-07
728,9715,トランスコスモス(株),161636,2025-12-07
729,167A,リョーサン菱洋ホールディングス(株),161460,2025-12-07
730,3453,ケネディクス商業リート投資法人,161383,2025-12-07
731,8968,福岡リート投資法人,160645,2025-12-07
732,6750,エレコム(株),160465,2025-12-07
733,6516,山洋電気(株),160336,2025-12-07
734,6651,日東工業(株),159809,2025-12-07
735,6588,東芝テック(株),159056,2025-12-07
736,4776,サイボウズ(株),158801,2025-12-07
737,9672,東京都競馬(株),158494,2025-12-07
738,3076,あい　ホールディングス(株),158340,2025-12-07
739,3865,北越コーポレーション(株),158153,2025-12-07
740,7485,岡谷鋼機(株),157853,2025-12-07
741,7970,信越ポリマー(株),157728,2025-12-07
742,8923,トーセイ(株),157638,2025-12-07
743,4928,(株)ノエビアホールディングス,156779,2025-12-07
744,3880,大王製紙(株),156675,2025-12-07
745,1515,日鉄鉱業(株),156320,2025-12-07
746,4694,(株)ビー・エム・エル,156274,2025-12-07
747,8336,(株)武蔵野銀行,156003,2025-12-07
748,6670,(株)ＭＣＪ,155919,2025-12-07
749,5423,東京製鐵(株),155191,2025-12-07
750,1835,東鉄工業(株),154508,2025-12-07
751,6804,ホシデン(株),154202,2025-12-07
752,6498,(株)キッツ,154115,2025-12-07
753,1926,ライト工業(株),153453,2025-12-07
754,7739,キヤノン電子(株),153421,2025-12-07
755,9974,(株)ベルク,152961,2025-12-07
756,9830,トラスコ中山(株),152876,2025-12-07
757,290A,(株)Ｓｙｎｓｐｅｃｔｉｖｅ,152666,2025-12-07
758,5331,ノリタケ(株),152040,2025-12-07
759,7730,マニー(株),151731,2025-12-07
760,8276,(株)平和堂,151444,2025-12-07
761,9119,飯野海運(株),151371,2025-12-07
762,9068,丸全昭和運輸(株),151132,2025-12-07
763,5352,黒崎播磨(株),151119,2025-12-07
764,9267,Ｇｅｎｋｙ　ＤｒｕｇＳｔｏｒｅｓ(株),151015,2025-12-07
765,7545,(株)西松屋チェーン,150451,2025-12-07
766,5703,日本軽金属ホールディングス(株),150335,2025-12-07
767,1952,新日本空調(株),149821,2025-12-07
768,8975,いちごオフィスリート投資法人,149798,2025-12-07
769,9110,ＮＳユナイテッド海運(株),149098,2025-12-07
770,7157,ライフネット生命保険(株),148871,2025-12-07
771,215A,(株)タイミー,148866,2025-12-07
772,9960,東テク(株),148343,2025-12-07
773,8214,(株)ＡＯＫＩホールディングス,147477,2025-12-07
774,2384,ＳＢＳホールディングス(株),146957,2025-12-07
775,7734,理研計器(株),146935,2025-12-07
776,4914,高砂香料工業(株),146508,2025-12-07
777,7630,(株)壱番屋,146381,2025-12-07
778,3167,(株)ＴＯＫＡＩホールディングス,145966,2025-12-07
779,9716,(株)乃村工藝社,145674,2025-12-07
780,7552,(株)ハピネット,145503,2025-12-07
781,3287,星野リゾート・リート投資法人,145345,2025-12-07
782,8600,トモニホールディングス(株),145150,2025-12-07
783,5715,古河機械金属(株),143960,2025-12-07
784,9882,(株)イエローハット,143810,2025-12-07
785,5930,文化シヤッター(株),143743,2025-12-07
786,1968,太平電業(株),143431,2025-12-07
787,9551,メタウォーター(株),142955,2025-12-07
788,3002,グンゼ(株),142672,2025-12-07
789,9678,(株)カナモト,142184,2025-12-07
790,3046,(株)ジンズホールディングス,141482,2025-12-07
791,6101,(株)ツガミ,140880,2025-12-07
792,2695,くら寿司(株),140138,2025-12-07
793,9708,(株)帝国ホテル,139946,2025-12-07
794,7222,日産車体(株),139381,2025-12-07
795,4819,(株)デジタルガレージ,139134,2025-12-07
796,6395,(株)タダノ,138824,2025-12-07
797,3543,(株)コメダホールディングス,138814,2025-12-07
798,2685,(株)アンドエスティＨＤ,138690,2025-12-07
799,8051,(株)山善,138383,2025-12-07
800,9722,藤田観光(株),137822,2025-12-07
801,9090,ＡＺ－ＣＯＭ丸和ホールディングス(株),137709,2025-12-07
802,6486,イーグル工業(株),136934,2025-12-07
803,3191,(株)ジョイフル本田,136754,2025-12-07
804,9166,(株)ＧＥＮＤＡ,136459,2025-12-07
805,1762,(株)高松コンストラクショングループ,136315,2025-12-07
806,4592,サンバイオ(株),136159,2025-12-07
807,8179,ロイヤルホールディングス(株),135574,2025-12-07
808,7172,(株)ジャパンインベストメントアドバイザー,135470,2025-12-07
809,8958,グローバル・ワン不動産投資法人,135349,2025-12-07
810,6523,ＰＨＣホールディングス(株),135339,2025-12-07
811,8097,三愛オブリ(株),135300,2025-12-07
812,7283,愛三工業(株),134930,2025-12-07
813,8421,信金中央金庫,134350,2025-12-07
814,7516,コーナン商事(株),134046,2025-12-07
815,8153,(株)モスフードサービス,133961,2025-12-07
816,3433,トーカロ(株),133844,2025-12-07
817,1720,東急建設(株),133772,2025-12-07
818,1965,(株)テクノ菱和,133103,2025-12-07
819,7599,(株)ＩＤＯＭ,132434,2025-12-07
820,9832,(株)オートバックスセブン,132101,2025-12-07
